osm_id,name,latitude,longitude,source_trail_length (in meters),STATE,STATEFIPS,COUNTY,NATFOREST,route_names,walking_distances (in kilometers),ACCESS_TYP,PARK_NAME,PARK_URL,SUID_NMA,MNG_AG_ID,MNG_AGENCY,MNG_AG_LEV,MNG_AG_TYP,AGNCY_WEB,LAYER,ACRES,LABEL_NAME
404911487,,33.9058551997,-118.1232912,461.030978514,,6,,,"125(Los Angeles County Metropolitan Transportation Authority),","0.58,",,,,,,,,,,,,
405067935,,33.9928826004,-118.2681533,36.1301904742,,6,,,"DASH Southeast(Los Angeles Department of Transportation),DASH Southeast(Los Angeles Department of Transportation),108/358(Los Angeles County Metropolitan Transportation Authority),","0.317,0.311,0.451,",Open Access,South Los Angeles Wetlands Pocket Park,http://www.lastormwater.org/green-la/proposition-o/south-los-angeles-wetlands-park/,28365,305,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,County,9.001,South Los Angeles Wetlands PP
405067937,,33.9932922002,-118.2672802,17.2069225509,,6,,,"DASH Southeast(Los Angeles Department of Transportation),DASH Southeast(Los Angeles Department of Transportation),","0.16,0.165,",Open Access,South Los Angeles Wetlands Pocket Park,http://www.lastormwater.org/green-la/proposition-o/south-los-angeles-wetlands-park/,28365,305,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,County,9.001,South Los Angeles Wetlands PP
405067938,,33.9930880001,-118.2671633,23.8594197373,,6,,,"DASH Southeast(Los Angeles Department of Transportation),DASH Southeast(Los Angeles Department of Transportation),","0.15,0.155,",Open Access,South Los Angeles Wetlands Pocket Park,http://www.lastormwater.org/green-la/proposition-o/south-los-angeles-wetlands-park/,28365,305,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,County,9.001,South Los Angeles Wetlands PP
405067939,,33.9927810003,-118.268399,20.4123271764,,6,,,"DASH Southeast(Los Angeles Department of Transportation),DASH Southeast(Los Angeles Department of Transportation),108/358(Los Angeles County Metropolitan Transportation Authority),","0.294,0.288,0.474,",Open Access,South Los Angeles Wetlands Pocket Park,http://www.lastormwater.org/green-la/proposition-o/south-los-angeles-wetlands-park/,28365,305,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,County,9.001,South Los Angeles Wetlands PP
405067940,,33.9931240998,-118.2699299,864.240124501,,6,,,"DASH Southeast(Los Angeles Department of Transportation),DASH Southeast(Los Angeles Department of Transportation),108/358(Los Angeles County Metropolitan Transportation Authority),","0.051,0.057,0.462,",Open Access,South Los Angeles Wetlands Pocket Park,http://www.lastormwater.org/green-la/proposition-o/south-los-angeles-wetlands-park/,28365,305,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,County,9.001,South Los Angeles Wetlands PP
405067941,,33.9932461,-118.2688413,40.7297425264,,6,,,"DASH Southeast(Los Angeles Department of Transportation),DASH Southeast(Los Angeles Department of Transportation),108/358(Los Angeles County Metropolitan Transportation Authority),","0.081,0.087,0.605,",Open Access,South Los Angeles Wetlands Pocket Park,http://www.lastormwater.org/green-la/proposition-o/south-los-angeles-wetlands-park/,28365,305,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,County,9.001,South Los Angeles Wetlands PP
405072753,,33.9931506001,-118.2672058,7.97526138152,,6,,,"DASH Southeast(Los Angeles Department of Transportation),DASH Southeast(Los Angeles Department of Transportation),","0.154,0.159,",Open Access,South Los Angeles Wetlands Pocket Park,http://www.lastormwater.org/green-la/proposition-o/south-los-angeles-wetlands-park/,28365,305,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,County,9.001,South Los Angeles Wetlands PP
405075156,,33.9929675,-118.2685813,7.80733950241,,6,,,"DASH Southeast(Los Angeles Department of Transportation),DASH Southeast(Los Angeles Department of Transportation),","0.105,0.11,",Open Access,South Los Angeles Wetlands Pocket Park,http://www.lastormwater.org/green-la/proposition-o/south-los-angeles-wetlands-park/,28365,305,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,County,9.001,South Los Angeles Wetlands PP
406277080,Limekiln Canyon Road,34.2729693002,-118.5581652,213.802469778,,6,,,"243/242(Los Angeles County Metropolitan Transportation Authority),243/242(Los Angeles County Metropolitan Transportation Authority),","0.474,0.441,",,,,,,,,,,,,
406277081,Limekiln Canyon Road,34.2720293998,-118.557284,132.099376059,,6,,,"243/242(Los Angeles County Metropolitan Transportation Authority),","0.606,",,,,,,,,,,,,
406363605,,33.8055683998,-117.9180471,2.65204553882,,6,,,"50(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),9(Anaheim Resort Transportation),","0.518,0.518,0.518,0.595,",,,,,,,,,,,,
406363606,,33.8058576001,-117.9179492,1.10223224383,,6,,,"50(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),9(Anaheim Resort Transportation),","0.474,0.474,0.474,0.551,",,,,,,,,,,,,
406363607,,33.8055842998,-117.9180739,1.97689688584,,6,,,"50(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),9(Anaheim Resort Transportation),","0.519,0.519,0.519,0.596,",,,,,,,,,,,,
406492559,,34.1710316004,-118.4778967,57.5385207784,,6,,,"154(Los Angeles County Metropolitan Transportation Authority),154(Los Angeles County Metropolitan Transportation Authority),","0.306,0.311,",,,,,,,,,,,,
406492560,,34.1707651997,-118.4773611,344.646710719,,6,,,"154(Los Angeles County Metropolitan Transportation Authority),154(Los Angeles County Metropolitan Transportation Authority),","0.289,0.254,",,,,,,,,,,,,
406514936,,34.1838011002,-118.5006385,11.6770935784,,6,,,"236(Los Angeles County Metropolitan Transportation Authority),","0.294,",Open Access,Sepulveda Basin Wildlife Reserve,http://sepulvedabasinwildlife.org/,13591,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,327.354,Sepulveda Basin Wildlife Reserve
406895637,,34.1842944998,-118.5889575,356.42702246,,6,,,"245/244(Los Angeles County Metropolitan Transportation Authority),245/244(Los Angeles County Metropolitan Transportation Authority),245/244(Los Angeles County Metropolitan Transportation Authority),","0.083,0.09,0.239,",,,,,,,,,,,,
406906594,,33.8055645003,-117.9180133,5.66865194655,,6,,,"50(Orange County Transportation Authority),83(Orange County Transportation Authority),83(Orange County Transportation Authority),9(Anaheim Resort Transportation),","0.518,0.518,0.518,0.595,",,,,,,,,,,,,
407537823,,34.1795384001,-118.4139237,14.3425881087,,6,,,"167(Los Angeles County Metropolitan Transportation Authority),154(Los Angeles County Metropolitan Transportation Authority),154(Los Angeles County Metropolitan Transportation Authority),","0.006,0.028,0.015,",,,,,,,,,,,,
407537824,Tujunga Wash Path,34.1792963997,-118.4139313,852.859721913,,6,,,"154(Los Angeles County Metropolitan Transportation Authority),167(Los Angeles County Metropolitan Transportation Authority),154(Los Angeles County Metropolitan Transportation Authority),","0.026,0.034,0.037,",,,,,,,,,,,,
407653019,,34.1710266002,-118.4963823,112.058110308,,6,,,"154(Los Angeles County Metropolitan Transportation Authority),154(Los Angeles County Metropolitan Transportation Authority),154(Los Angeles County Metropolitan Transportation Authority),","0.33,0.295,0.433,",Open Access,Balboa Golf Course & Encino Golf Course,,15770,100,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Other Federal,320.851,Balboa GC & Encino GC
410654243,,34.1880255001,-118.4870362,270.205897776,,6,,,"901(Los Angeles County Metropolitan Transportation Authority),237/656(Los Angeles County Metropolitan Transportation Authority),237/656(Los Angeles County Metropolitan Transportation Authority),","0.502,0.485,0.387,",Open Access,Van Nuys Golf Course,http://lacity.org/,26831,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,56.264,Van Nuys GC
416821132,,34.1764179001,-118.6228196,4.25063077853,,6,,,"152/353(Los Angeles County Metropolitan Transportation Authority),152/353(Los Angeles County Metropolitan Transportation Authority),152/353(Los Angeles County Metropolitan Transportation Authority),","0.126,0.138,0.454,",,,,,,,,,,,,
416821133,,34.1773791998,-118.6212848,4.5049245268,,6,,,"152/353(Los Angeles County Metropolitan Transportation Authority),152/353(Los Angeles County Metropolitan Transportation Authority),152/353(Los Angeles County Metropolitan Transportation Authority),","0.302,0.691,0.314,",,,,,,,,,,,,
417101299,,34.2009011999,-118.5966368,54.6801531306,,6,,,"901(Los Angeles County Metropolitan Transportation Authority),901(Los Angeles County Metropolitan Transportation Authority),163/162(Los Angeles County Metropolitan Transportation Authority),","0.055,0.176,0.083,",,,,,,,,,,,,
417101304,,34.2007667,-118.597527,27.3347553197,,6,,,"163/162(Los Angeles County Metropolitan Transportation Authority),901(Los Angeles County Metropolitan Transportation Authority),901(Los Angeles County Metropolitan Transportation Authority),","0.039,0.054,0.177,",,,,,,,,,,,,
417461653,,33.8844998003,-118.0773353,77.7154104186,,6,,,"128(Los Angeles County Metropolitan Transportation Authority),128(Los Angeles County Metropolitan Transportation Authority),","0.675,0.685,",Open Access,Hermosillo Park,,19873,1225,"Norwalk, City of",City,City Agency,http://www.ci.norwalk.ca.us/city-hall/departments/recreation-park-services,City,9.048,Hermosillo Park
417461659,,33.8843176004,-118.0772773,30.1576737098,,6,,,"128(Los Angeles County Metropolitan Transportation Authority),128(Los Angeles County Metropolitan Transportation Authority),","0.694,0.704,",Open Access,Hermosillo Park,,19873,1225,"Norwalk, City of",City,City Agency,http://www.ci.norwalk.ca.us/city-hall/departments/recreation-park-services,City,9.048,Hermosillo Park
417461662,,33.8843648004,-118.0779651,47.6738703853,,6,,,"128(Los Angeles County Metropolitan Transportation Authority),128(Los Angeles County Metropolitan Transportation Authority),62(Los Angeles County Metropolitan Transportation Authority),","0.625,0.635,0.774,",Open Access,Hermosillo Park,,19873,1225,"Norwalk, City of",City,City Agency,http://www.ci.norwalk.ca.us/city-hall/departments/recreation-park-services,City,9.048,Hermosillo Park
417461667,,33.8844700004,-118.0772809,84.2962145785,,6,,,"128(Los Angeles County Metropolitan Transportation Authority),128(Los Angeles County Metropolitan Transportation Authority),","0.681,0.691,",Open Access,Hermosillo Park,,19873,1225,"Norwalk, City of",City,City Agency,http://www.ci.norwalk.ca.us/city-hall/departments/recreation-park-services,City,9.048,Hermosillo Park
417461676,,33.8842608001,-118.0766879,57.1719482401,,6,,,"128(Los Angeles County Metropolitan Transportation Authority),128(Los Angeles County Metropolitan Transportation Authority),","0.745,0.755,",Open Access,Hermosillo Park,,19873,1225,"Norwalk, City of",City,City Agency,http://www.ci.norwalk.ca.us/city-hall/departments/recreation-park-services,City,9.048,Hermosillo Park
417461680,,33.8844000997,-118.0768633,93.5681150777,,6,,,"128(Los Angeles County Metropolitan Transportation Authority),128(Los Angeles County Metropolitan Transportation Authority),","0.723,0.733,",Open Access,Hermosillo Park,,19873,1225,"Norwalk, City of",City,City Agency,http://www.ci.norwalk.ca.us/city-hall/departments/recreation-park-services,City,9.048,Hermosillo Park
417461683,,33.8844226996,-118.0779248,163.133255249,,6,,,"128(Los Angeles County Metropolitan Transportation Authority),128(Los Angeles County Metropolitan Transportation Authority),62(Los Angeles County Metropolitan Transportation Authority),","0.618,0.628,0.767,",Open Access,Hermosillo Park,,19873,1225,"Norwalk, City of",City,City Agency,http://www.ci.norwalk.ca.us/city-hall/departments/recreation-park-services,City,9.048,Hermosillo Park
418099818,,33.7953627997,-118.1693412,155.330619075,,6,,,"21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),","0.175,0.175,0.316,0.316,0.189,0.189,",,,,,,,,,,,,
418099819,,33.7957797002,-118.1689764,4.76276361928,,6,,,"21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),","0.142,0.142,0.283,0.283,0.156,0.156,",Open Access,Signal Hill Park,,25476,1334,"Signal Hill, City of",City,City Agency,http://www.cityofsignalhill.org/index.aspx?nid=26,City,9.221,Signal Hill Park
418099820,,33.7957748996,-118.1691424,73.5800802585,,6,,,"21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),","0.155,0.155,0.296,0.296,0.169,0.169,",Open Access,Signal Hill Park,,25476,1334,"Signal Hill, City of",City,City Agency,http://www.cityofsignalhill.org/index.aspx?nid=26,City,9.221,Signal Hill Park
418099822,,33.7959736003,-118.168955,27.9320311574,,6,,,"21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),","0.424,0.424,0.221,0.221,0.371,0.371,",Open Access,Signal Hill Park,,25476,1334,"Signal Hill, City of",City,City Agency,http://www.cityofsignalhill.org/index.aspx?nid=26,City,9.221,Signal Hill Park
418099823,,33.7957506997,-118.1678633,194.159335853,,6,,,"21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),","0.095,0.095,0.081,0.081,0.123,0.123,",,,,,,,,,,,,
418099824,,33.7964662004,-118.169309,21.3657110226,,6,,,"21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),21(Long Beach Transit),22(Long Beach Transit),","0.24,0.24,0.443,0.443,0.39,0.39,",Open Access,Signal Hill Park,,25476,1334,"Signal Hill, City of",City,City Agency,http://www.cityofsignalhill.org/index.aspx?nid=26,City,9.221,Signal Hill Park
419092728,,33.8411155003,-118.131988,40.0224669885,,6,,,"176(Long Beach Transit),112(Long Beach Transit),93(Long Beach Transit),176(Long Beach Transit),112(Long Beach Transit),93(Long Beach Transit),112(Long Beach Transit),93(Long Beach Transit),","0.399,0.399,0.399,0.389,0.389,0.389,0.782,0.782,",Open Access,Pan American Park,,23383,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,11.969,Pan American Park
419101116,,33.8396414998,-118.1341292,77.971445056,,6,,,"176(Long Beach Transit),112(Long Beach Transit),93(Long Beach Transit),176(Long Beach Transit),112(Long Beach Transit),93(Long Beach Transit),112(Long Beach Transit),93(Long Beach Transit),","0.051,0.051,0.051,0.056,0.056,0.056,0.392,0.392,",,,,,,,,,,,,
419101117,,33.8404167999,-118.1349204,19.3594041937,,6,,,"176(Long Beach Transit),112(Long Beach Transit),93(Long Beach Transit),176(Long Beach Transit),112(Long Beach Transit),93(Long Beach Transit),112(Long Beach Transit),93(Long Beach Transit),","0.222,0.222,0.222,0.227,0.227,0.227,0.422,0.422,",,,,,,,,,,,,
419758392,,33.8194613003,-118.137836,2665.12350046,,6,,,"111(Long Beach Transit),176(Long Beach Transit),102(Long Beach Transit),104(Long Beach Transit),111(Long Beach Transit),102(Long Beach Transit),104(Long Beach Transit),111(Long Beach Transit),","0.18,0.734,0.734,0.734,0.734,0.317,0.317,0.317,",Open Access,Skylinks Golf Course,,25544,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,152.019,Skylinks GC
419758393,,33.8195605,-118.1378309,1090.94298798,,6,,,"111(Long Beach Transit),176(Long Beach Transit),102(Long Beach Transit),104(Long Beach Transit),111(Long Beach Transit),102(Long Beach Transit),104(Long Beach Transit),111(Long Beach Transit),","0.181,0.735,0.735,0.735,0.735,0.317,0.317,0.317,",Open Access,Skylinks Golf Course,,25544,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,152.019,Skylinks GC
419758394,,33.8225152999,-118.1394188,55.8194958884,,6,,,"111(Long Beach Transit),102(Long Beach Transit),104(Long Beach Transit),111(Long Beach Transit),111(Long Beach Transit),","0.296,0.569,0.569,0.569,0.438,",Open Access,Skylinks Golf Course,,25544,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,152.019,Skylinks GC
419758395,,33.8226533998,-118.1394993,15.1143079322,,6,,,"111(Long Beach Transit),102(Long Beach Transit),104(Long Beach Transit),111(Long Beach Transit),111(Long Beach Transit),","0.312,0.586,0.586,0.586,0.422,",Open Access,Skylinks Golf Course,,25544,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,152.019,Skylinks GC
419758396,,33.8227514997,-118.1390755,13.6589248925,,6,,,"111(Long Beach Transit),102(Long Beach Transit),104(Long Beach Transit),111(Long Beach Transit),111(Long Beach Transit),","0.297,0.571,0.571,0.571,0.437,",Open Access,Skylinks Golf Course,,25544,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,152.019,Skylinks GC
419758397,,33.8186379997,-118.1349288,395.469604736,,6,,,"112(Long Beach Transit),112(Long Beach Transit),112(Long Beach Transit),","0.119,0.128,0.441,",Open Access,Skylinks Golf Course,,25544,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,152.019,Skylinks GC
419758398,,33.8183238,-118.1378229,2662.23524744,,6,,,"111(Long Beach Transit),176(Long Beach Transit),102(Long Beach Transit),104(Long Beach Transit),111(Long Beach Transit),","0.186,0.74,0.74,0.74,0.74,",Open Access,Skylinks Golf Course,,25544,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,152.019,Skylinks GC
419758400,,33.8124026996,-118.1351407,1281.9222385,,6,,,"112(Long Beach Transit),112(Long Beach Transit),102(Long Beach Transit),104(Long Beach Transit),","0.053,0.152,0.206,0.206,",Open Access,Skylinks Golf Course,,25544,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,152.019,Skylinks GC
421880809,,33.4035135999,-117.6000652,117.61951577,,6,,,"1(Orange County Transportation Authority),1(Orange County Transportation Authority),1(Orange County Transportation Authority),","0.281,0.34,0.762,",Open Access,San Clemente State Beach,http://www.parks.ca.gov/default.asp?page_id=646,1724,204,California Department of Parks and Recreation,State,State Agency,http://www.parks.ca.gov/,California Department of Parks and Recreation,121.083,San Clemente SB
421880814,,33.4049606001,-117.5990574,14.8932857753,,6,,,"1(Orange County Transportation Authority),1(Orange County Transportation Authority),1(Orange County Transportation Authority),","0.104,0.163,0.585,",Open Access,San Clemente State Beach,http://www.parks.ca.gov/default.asp?page_id=646,1724,204,California Department of Parks and Recreation,State,State Agency,http://www.parks.ca.gov/,California Department of Parks and Recreation,121.083,San Clemente SB
421880822,,33.4048287001,-117.5988201,41.4520270511,,6,,,"1(Orange County Transportation Authority),1(Orange County Transportation Authority),1(Orange County Transportation Authority),","0.075,0.134,0.299,",Open Access,San Clemente State Beach,http://www.parks.ca.gov/default.asp?page_id=646,1724,204,California Department of Parks and Recreation,State,State Agency,http://www.parks.ca.gov/,California Department of Parks and Recreation,121.083,San Clemente SB
421880825,,33.4040138999,-117.5998629,46.8341647124,,6,,,"1(Orange County Transportation Authority),1(Orange County Transportation Authority),1(Orange County Transportation Authority),","0.221,0.28,0.702,",Open Access,San Clemente State Beach,http://www.parks.ca.gov/default.asp?page_id=646,1724,204,California Department of Parks and Recreation,State,State Agency,http://www.parks.ca.gov/,California Department of Parks and Recreation,121.083,San Clemente SB
422084229,,34.0664176999,-117.1292196,133.83591152,,6,,,"8(OmniTrans),8(OmniTrans),8(OmniTrans),","0.493,0.496,0.65,",,,,,,,,,,,,
422377388,,33.8071390001,-117.9161959,64.8888009781,,6,,,"22(Anaheim Resort Transportation),43(Orange County Transportation Authority),83(Orange County Transportation Authority),430(Orange County Transportation Authority),543(Orange County Transportation Authority),83(Orange County Transportation Authority),1(A","0.61,0.584,0.584,0.584,0.584,0.584,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,",,,,,,,,,,,,
422377390,,33.8070753002,-117.9164261,112.063135889,,6,,,"22(Anaheim Resort Transportation),1(Anaheim Resort Transportation),10(Anaheim Resort Transportation),11(Anaheim Resort Transportation),12(Anaheim Resort Transportation),14(Anaheim Resort Transportation),15(Anaheim Resort Transportation),16(Anaheim Resort","0.633,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.607,0.607,0.607,0.607,0.607,",,,,,,,,,,,,
423707621,,33.8132688996,-117.9172047,9.05099240868,,6,,,"460(Los Angeles County Metropolitan Transportation Authority),","0.802,",,,,,,,,,,,,
424419254,,34.1954026001,-118.6222864,26.0227747489,,6,,,"152/353(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),152/353(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority","0.588,0.588,0.299,0.299,0.301,0.301,",,,,,,,,,,,,
424420681,,34.1942692997,-118.6222871,34.4270370351,,6,,,"152/353(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),152/353(Los Angeles County Metropolitan Transportation Authority),165(Los Angeles County Metropolitan Transportation Authority","0.203,0.203,0.265,0.255,",,,,,,,,,,,,
424420924,,34.1973722,-118.6186956,67.5071127802,,6,,,"165(Los Angeles County Metropolitan Transportation Authority),165(Los Angeles County Metropolitan Transportation Authority),","0.493,0.491,",,,,,,,,,,,,
424857284,,34.1472758998,-118.6293139,553.190271921,,6,,,"169(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),","0.747,0.645,0.794,",,,,,,,,,,,,
424919842,,34.1746086997,-118.5445957,80.4522409728,,6,,,"150/240(Los Angeles County Metropolitan Transportation Authority),150/240(Los Angeles County Metropolitan Transportation Authority),150/240(Los Angeles County Metropolitan Transportation Authority),","0.295,0.293,0.492,",,,,,,,,,,,,
425061197,,34.0825886003,-117.853393,191.441910851,,6,,,"851(Foothill Transit),","0.787,",,,,,,,,,,,,
426254438,,34.1488167001,-118.6311298,279.309675364,,6,,,"169(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),","0.558,0.66,0.707,",,,,,,,,,,,,
426254439,,34.1488167001,-118.6311298,261.828978833,,6,,,"169(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),","0.558,0.66,0.707,",,,,,,,,,,,,
426262789,,34.1897536004,-118.6403436,43.6710510216,,6,,,"165(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),","0.491,0.491,",,,,,,,,,,,,
426262790,,34.1897318998,-118.6396044,45.097153117,,6,,,"164(Los Angeles County Metropolitan Transportation Authority),165(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),164(Los Angeles County Metropolitan Transportation Authority),","0.386,0.395,0.395,0.385,",,,,,,,,,,,,
426262792,,34.1897415999,-118.63987,24.5034035748,,6,,,"165(Los Angeles County Metropolitan Transportation Authority),169(Los Angeles County Metropolitan Transportation Authority),","0.49,0.49,",,,,,,,,,,,,
426696041,,33.9664357,-118.4250713,14.4727613538,,6,,,"3(Big Blue Bus),3(Big Blue Bus),3(Big Blue Bus),","0.196,0.221,0.417,",,,,,,,,,,,,
426927143,,34.2222250996,-118.62462,37.4724175187,,6,,,"152/353(Los Angeles County Metropolitan Transportation Authority),152/353(Los Angeles County Metropolitan Transportation Authority),","0.423,0.408,",,,,,,,,,,,,
426927144,,34.2232474003,-118.6247279,22.1467563199,,6,,,"152/353(Los Angeles County Metropolitan Transportation Authority),152/353(Los Angeles County Metropolitan Transportation Authority),","0.54,0.525,",,,,,,,,,,,,
427712527,,34.2182198996,-118.4827547,40.3730729141,,6,,,"237/656(Los Angeles County Metropolitan Transportation Authority),237/656(Los Angeles County Metropolitan Transportation Authority),237/656(Los Angeles County Metropolitan Transportation Authority),","0.053,0.099,0.264,",,,,,,,,,,,,
427734832,,34.2915579002,-118.4479603,101.109217301,,6,,,"230(Los Angeles County Metropolitan Transportation Authority),292(Los Angeles County Metropolitan Transportation Authority),236(Los Angeles County Metropolitan Transportation Authority),","0.044,0.044,0.044,",,,,,,,,,,,,
427734833,,34.2916981,-118.448189,187.774182565,,6,,,"230(Los Angeles County Metropolitan Transportation Authority),292(Los Angeles County Metropolitan Transportation Authority),236(Los Angeles County Metropolitan Transportation Authority),","0.032,0.032,0.032,",,,,,,,,,,,,
427734835,,34.3099576003,-118.4729683,112.718207997,,6,,,"224(Los Angeles County Metropolitan Transportation Authority),","0.106,",,,,,,,,,,,,
427734836,,34.2801053999,-118.4372519,103.840429373,,6,,,"94(Los Angeles County Metropolitan Transportation Authority),224(Los Angeles County Metropolitan Transportation Authority),94(Los Angeles County Metropolitan Transportation Authority),224(Los Angeles County Metropolitan Transportation Authority),94(Los A","0.045,0.045,0.042,0.042,0.335,0.335,0.335,",,,,,,,,,,,,
427734837,,34.2805685004,-118.4368683,61.3811521933,,6,,,"94(Los Angeles County Metropolitan Transportation Authority),224(Los Angeles County Metropolitan Transportation Authority),94(Los Angeles County Metropolitan Transportation Authority),224(Los Angeles County Metropolitan Transportation Authority),94(Los A","0.115,0.115,0.109,0.109,0.371,0.371,0.371,",,,,,,,,,,,,
427734840,,34.2841172,-118.4400206,92.2889474451,,6,,,"94(Los Angeles County Metropolitan Transportation Authority),224(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),734(Los Angeles County Metropolitan Transportation Authority),794(Los","0.139,0.139,0.139,0.139,0.139,0.154,0.154,0.154,0.154,0.154,0.318,0.318,0.318,",,,,,,,,,,,,
427749626,,34.2672101003,-118.5273575,299.202494223,,6,,,"239(Los Angeles County Metropolitan Transportation Authority),239(Los Angeles County Metropolitan Transportation Authority),","0.78,0.781,",,,,,,,,,,,,
427750824,Limekiln Canyon Trail,34.2658194003,-118.5570824,709.749754631,,6,,,"243/242(Los Angeles County Metropolitan Transportation Authority),243/242(Los Angeles County Metropolitan Transportation Authority),243/242(Los Angeles County Metropolitan Transportation Authority),","0.453,0.502,0.222,",,,,,,,,,,,,
427750826,,34.2656132002,-118.5569711,161.271212015,,6,,,"243/242(Los Angeles County Metropolitan Transportation Authority),243/242(Los Angeles County Metropolitan Transportation Authority),243/242(Los Angeles County Metropolitan Transportation Authority),","0.441,0.49,0.21,",Open Access,Porter Ranch Park,,23900,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,48.383,Porter Ranch Park
427750827,,34.2658194003,-118.5570824,169.760074985,,6,,,"243/242(Los Angeles County Metropolitan Transportation Authority),243/242(Los Angeles County Metropolitan Transportation Authority),243/242(Los Angeles County Metropolitan Transportation Authority),","0.453,0.502,0.222,",,,,,,,,,,,,
427750828,,34.2661490999,-118.5553967,24.9772591141,,6,,,"243/242(Los Angeles County Metropolitan Transportation Authority),243/242(Los Angeles County Metropolitan Transportation Authority),243/242(Los Angeles County Metropolitan Transportation Authority),","0.049,0.071,0.28,",,,,,,,,,,,,
428081454,Eucalyptus Lane,34.0551277,-117.8210395,133.958936032,,6,,,"289(Foothill Transit),486(Foothill Transit),190(Foothill Transit),194(Foothill Transit),","0.619,0.619,0.613,0.613,",,,,,,,,,,,,
428326079,,33.8303931003,-118.1196681,56.1981572325,,6,,,"92(Long Beach Transit),92(Long Beach Transit),92(Long Beach Transit),","0.472,0.345,0.613,",Open Access,Heartwell Park,,19777,1184,"Long Beach, City of",City,City Agency,http://www.longbeach.gov/park/default.asp,City,111.168,Heartwell Park
428687908,,33.5776861,-117.6989979,242.307670268,,6,,,"90(Orange County Transportation Authority),90(Orange County Transportation Authority),","0.74,0.416,",,,,,,,,,,,,
428930596,,34.0292765996,-118.3700101,75.8943749662,,6,,,"35/38(Los Angeles County Metropolitan Transportation Authority),","0.527,",Open Access,Westside Neighborhood Park,,27423,1188,"Los Angeles, City of",City,City Agency,http://lacity.org/,City,4.933,Westside Neighborhood Park
